Review,Sentiment
"Food was amazing! If you want to enjoy the real buffet,  you must visit this place in the weekend! 😊",Positive
"Attractive sceneries in the vicinity.
Well maintained hotel with efficient staff.",Positive
Heritance Kandalama gave us a unforgettable experience . Good service . The lake near by the hotel gives a good scenery with Sigiriya. We ve chosen a room from Sigiriya wings.,Positive
"Room541 on 30th and 31st August and September 2020. Hotel staff is very good , excellent. But meals are not upto the expectation. This hotel had a very good name for culinary experience which was not seen today. May be different chef for preparation of Buffets which was served by them due to Covid 19 health Guidelines. Long que seen at the buffet. Very few customers were wearing Masks . Many customers not bothered about Covid Health Guidelines.

I hope this situation will come back to normal very soon.",Positive
"Great place ,great food ,great accomodation.... Everything's awesome and I honestly can't think of any improvements.",Positive
"It’s was a nice unique hotel which takes you closer to nature. Greenness  all around.
Good for a relaxing time. The staff were very helpful which a great thing complimenting the environment.
The famous tourist attractions are not far away.
Overall a very good hotel.",Positive
Excellent service by Dev George and his team specially with health and safety precautions.Thank you,Positive
"I love this hotel. Been coming here since I was kid. But however this time the food was very disappointing. Yes we understand they must have redcuded the spread but thats ok. The dinner on 31 / 08 was very bad. The soup was watery , the mutton curry was extremely salty. Many other dishes were lacking taste . The breaksfast on 31st morning had a fish curry that was gone bad and I informed that person behind the counter and he completely removed it.we are were not expecting this standard from kandalama. If not for food everything else was perefct.",Negative
"A place you must visit once in your life at least.. Hats off to the designer of this hotel with minimum harm to the nature... can you imagine a hotel in the forest.. fully eco and natural view.. superb maintanance ,,neat and clean... delicious foods and varieties ... go and see the different",Positive
"Had a short stay in early August 2020. Although reached the hotel around 1 pm we had to wait till 2.45 pm to arrange the two rooms. However, despite the above delay, we had a great experience in the hotel. Never felt that we were in a building as everywhere surrounding the trees and creepers.
Great opportunity to visit during the Covid-19 period.
Suggest the management to see the  possibility of reducing the rates to local guests during normal situation as well. The management also must positively feel the support given by locals by visiting the hotel during this pandemic period where no single foreigner was visiting the hotel.
However thanks for the friendly staff too who gave us a great service.",Positive
Hotel is situated in a pleasing location,Positive
It was a very wonderful experience. The place is surrounded by green. Very friendly staff and the food is great.,Positive
Good food...nice location...calm and quiet....loved every minute of our stay...,Positive
Excellent place yo see,Positive
Good in hospitality..calm..,Positive
Such a wonderfull expereince surounded by full of greenery view 💚,Positive
Excellent service and hospitality . Food was delicious . 😍😍😍👍👍,Positive
One of the best place to be. Very friendly staff and very tasty food.,Positive
"Fantastic place 😊😊😊 the best nature loving experience..
The best service and fantastic environment with amazing view.. 🌹❤️🌹",Positive
